Date_Column,STOCK_PRICE_Open,STOCK_PRICE_High,STOCK_PRICE_Low,STOCK_PRICE_Close,STOCK_PRICE_Adj_Close,STOCK_PRICE_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Adj_Close,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Adj_Close,DOW_Open,DOW_High,DOW_Low,DOW_Close,DOW_Adj_Close,SP_Open,SP_High,SP_Low,SP_Close,SP_Adj_Close,capm_intercept,capm_MKT,ff3_intercept,ff3_mkt,ff3_smb,ff5_intercept,ff5_mkt,ff5_smb,ff5_HML,ff5_RMW,TARGET
2019-11-13,36.95000076293945,36.95000076293945,36.29999923706055,36.599998474121094,35.16356658935547,24530600,12.90999984741211,13.899999618530273,12.880000114440918,13.0,13.0,8455.01953125,8496.900390625,8451.33984375,8482.099609375,8482.099609375,9130.6396484375,9179.7998046875,9123.9697265625,9165.7802734375,9165.7802734375,3084.179931640625,3098.06005859375,3078.800048828125,3094.0400390625,3094.0400390625,-0.009495293975991567,0.6697305492889813,-0.009674090148336652,0.7028358865048174,-0.3608264425815999,-0.009695472286409644,0.9438290698878379,-0.2772962525101368,-0.4524575817307198,-0.27318479729113704,36.560001373291016
2019-11-14,36.560001373291016,36.7599983215332,36.31999969482422,36.54999923706055,35.11553192138672,23900000,13.15999984741211,13.8100004196167,12.930000305175781,13.050000190734863,13.050000190734863,8461.0595703125,8485.3603515625,8441.580078125,8479.01953125,8479.01953125,9159.099609375,9181.0595703125,9142.9697265625,9173.8203125,9173.8203125,3090.75,3098.199951171875,3083.260009765625,3096.6298828125,3096.6298828125,-0.009488961599491728,0.6697400866635088,-0.009669731469416439,0.7028218060866037,-0.36095664482605083,-0.009671720165256996,0.9417687596170002,-0.2785588192322403,-0.4503348434698527,-0.26951188377746,36.630001068115234
2019-11-15,36.630001068115234,37.470001220703125,36.52000045776367,37.279998779296875,35.8168830871582,34515000,12.949999809265137,12.970000267028809,11.920000076293945,12.050000190734863,12.050000190734863,8524.48046875,8540.830078125,8506.7998046875,8540.830078125,8540.830078125,9192.0400390625,9222.8701171875,9184.7099609375,9222.8701171875,9222.8701171875,3107.919921875,3120.4599609375,3104.60009765625,3120.4599609375,3120.4599609375,-0.009421293520160062,0.674450098499664,-0.00960982785110833,0.7076486274655398,-0.36758473322157403,-0.009624262273066848,0.9485055198304815,-0.2826749831583354,-0.45716283632525506,-0.27100532119254794,37.38999938964844
2019-11-18,37.38999938964844,37.439998626708984,36.959999084472656,37.220001220703125,35.75923538208008,17158000,12.390000343322754,13.100000381469727,12.319999694824219,12.460000038146973,12.460000038146973,8529.16015625,8559.7802734375,8503.6201171875,8549.9404296875,8549.9404296875,9215.6298828125,9238.919921875,9212.08984375,9233.259765625,9233.259765625,3117.909912109375,3124.169921875,3112.06005859375,3122.030029296875,3122.030029296875,-0.009414928426408299,0.6744269179797018,-0.00960856582153014,0.7076331670341196,-0.36770383835155745,-0.009611259361417464,0.9476338995111633,-0.2842350685048304,-0.45716362071818883,-0.2712407969945403,37.43000030517578
2019-11-19,37.43000030517578,37.68000030517578,37.31999969482422,37.65999984741211,36.181968688964844,25118700,12.329999923706055,13.010000228881836,12.15999984741211,12.859999656677246,12.859999656677246,8578.01953125,8589.759765625,8536.73046875,8570.66015625,8570.66015625,9242.4599609375,9245.0703125,9191.8701171875,9202.9404296875,9202.9404296875,3127.449951171875,3127.639892578125,3113.469970703125,3120.179931640625,3120.179931640625,-0.009357822465573333,0.6742189484011398,-0.009545484101666937,0.7028806647071275,-0.3519544560420597,-0.009555166434577851,0.9453942972403178,-0.2737301860481361,-0.4701753594100615,-0.30479328142507833,37.56999969482422
2019-11-20,37.56999969482422,37.689998626708984,37.0099983215332,37.04999923706055,35.59590530395508,18925600,13.420000076293945,14.170000076293945,12.609999656677246,12.779999732971191,12.779999732971191,8543.5703125,8578.26953125,8468.6298828125,8526.73046875,8526.73046875,9184.73046875,9190.73046875,9125.1298828125,9161.169921875,9161.169921875,3114.659912109375,3118.969970703125,3091.409912109375,3108.4599609375,3108.4599609375,-0.0093985740967865,0.6757434370844521,-0.009586337502018743,0.70531407832943,-0.35268678422524014,-0.0095875257269564,0.9487735688986663,-0.2720048240835048,-0.4721954936864783,-0.28953103560643595,37.209999084472656
2019-11-21,37.209999084472656,37.939998626708984,37.040000915527344,37.7400016784668,36.258827209472656,19869600,13.350000381469727,13.859999656677246,12.489999771118164,13.130000114440918,13.130000114440918,8527.8701171875,8530.73046875,8487.2900390625,8506.2099609375,8506.2099609375,9161.1201171875,9163.6796875,9128.0498046875,9141.08984375,9141.08984375,3108.489990234375,3110.110107421875,3094.550048828125,3103.5400390625,3103.5400390625,-0.009311638623044946,0.6740771397640949,-0.009504913942182603,0.7053581288777346,-0.36151333805472646,-0.00949526971652777,0.944496720189544,-0.28338150198462764,-0.4592725306814854,-0.28379117735969783,37.790000915527344
2019-11-22,37.790000915527344,38.40999984741211,37.689998626708984,38.33000183105469,36.82567596435547,24235300,12.819999694824219,13.25,12.329999923706055,12.34000015258789,12.34000015258789,8530.5400390625,8535.4599609375,8477.490234375,8519.8798828125,8519.8798828125,9166.150390625,9187.6904296875,9144.25,9183.8603515625,9183.8603515625,3111.409912109375,3112.8701171875,3099.260009765625,3110.2900390625,3110.2900390625,-0.009247645099041506,0.6752681842375602,-0.009435010030442115,0.7070804585117095,-0.35861067319709433,-0.009426420017266079,0.94639807722354,-0.2796793494975488,-0.4560134257112818,-0.2767198045396496,38.47999954223633
2019-11-25,38.47999954223633,38.880001068115234,38.45000076293945,38.68000030517578,37.16193771362305,29973800,12.510000228881836,12.59000015258789,11.729999542236328,11.869999885559082,11.869999885559082,8559.650390625,8633.150390625,8559.650390625,8632.490234375,8632.490234375,9196.75,9251.5498046875,9196.75,9250.76953125,9250.76953125,3117.43994140625,3133.830078125,3117.43994140625,3133.639892578125,3133.639892578125,-0.00922587911405698,0.6772409624746776,-0.009391511287119406,0.7072374035172121,-0.33861682284672007,-0.009405162561240611,0.9480665053479311,-0.2685417212259425,-0.4631988839141874,-0.2726249631304478,38.540000915527344
2019-11-26,38.540000915527344,38.59000015258789,38.04999923706055,38.290000915527344,36.78724670410156,32846900,11.880000114440918,12.039999961853027,11.420000076293945,11.539999961853027,11.539999961853027,8635.400390625,8659.73046875,8625.6201171875,8647.9296875,8647.9296875,9253.759765625,9279.98046875,9243.51953125,9271.990234375,9271.990234375,3134.85009765625,3142.68994140625,3131.0,3140.52001953125,3140.52001953125,-0.009255806261601919,0.6768451940850736,-0.009421332588472211,0.7080441254294093,-0.3400237695078695,-0.009436265830604666,0.9484490096195521,-0.2712423536305533,-0.45320550344581423,-0.2827251422877034,38.380001068115234
2019-11-27,38.380001068115234,38.709999084472656,38.33000183105469,38.630001068115234,37.1139030456543,18217300,11.550000190734863,11.789999961853027,11.4399995803833,11.75,11.75,8669.58984375,8705.91015625,8662.580078125,8705.1796875,8705.1796875,9277.849609375,9278.58984375,9252.01953125,9276.509765625,9276.509765625,3145.489990234375,3154.260009765625,3143.409912109375,3153.6298828125,3153.6298828125,-0.009222796540832934,0.6781350258321446,-0.009384440759544272,0.7091097894726482,-0.3371001697573441,-0.009403446000395173,0.9499421507798165,-0.26842272482539503,-0.4543373646661545,-0.28278722861686545,38.540000915527344
2019-11-29,38.540000915527344,38.880001068115234,38.5099983215332,38.52000045776367,37.008216857910156,9292100,12.5,12.829999923706055,12.119999885559082,12.619999885559082,12.619999885559082,8682.009765625,8697.3203125,8664.0400390625,8665.4697265625,8665.4697265625,9260.6103515625,9268.6103515625,9227.6201171875,9233.75,9233.75,3147.179931640625,3150.300048828125,3139.340087890625,3140.97998046875,3140.97998046875,-0.009210609511520421,0.6775626337203431,-0.009373384863991814,0.7083818837203213,-0.33688169665188483,-0.00939935168861513,0.949785879827084,-0.2684672645467165,-0.45462885984966794,-0.28447074838129865,38.790000915527344
2019-12-02,38.790000915527344,38.79999923706055,38.25,38.290000915527344,36.78724670410156,14844400,12.6899995803833,15.270000457763672,12.550000190734863,14.90999984741211,14.90999984741211,8672.83984375,8672.83984375,8540.16015625,8567.990234375,8567.990234375,9244.48046875,9244.48046875,9145.33984375,9145.6298828125,9145.6298828125,3143.85009765625,3144.31005859375,3110.780029296875,3113.8701171875,3113.8701171875,-0.009202386128591967,0.6768323463791655,-0.009364167812861236,0.7077726092577553,-0.3371468281219468,-0.009383352577036319,0.9483378007923015,-0.26898383549698685,-0.4523359265042318,-0.28345139682672255,37.959999084472656
2019-12-03,37.959999084472656,38.20000076293945,37.84000015258789,38.04999923706055,36.556663513183594,19800600,14.680000305175781,17.989999771118164,14.609999656677246,15.960000038146973,15.960000038146973,8460.7197265625,8523.98046875,8435.400390625,8520.6396484375,8520.6396484375,9071.5595703125,9071.5595703125,9010.4296875,9050.7197265625,9050.7197265625,3087.409912109375,3094.969970703125,3070.330078125,3093.199951171875,3093.199951171875,-0.009200865221067266,0.6767267526570685,-0.009356982612245789,0.7067323362314963,-0.33509893017708364,-0.009354907904138118,0.9421279961616892,-0.2628160907097859,-0.4544901278440006,-0.2905765223474589,38.22999954223633
2019-12-04,38.22999954223633,38.2599983215332,37.88999938964844,38.13999938964844,36.643131256103516,13758300,16.3799991607666,16.399999618530273,14.119999885559082,14.800000190734863,14.800000190734863,8557.4501953125,8584.8798828125,8552.3798828125,8566.669921875,8566.669921875,9083.3603515625,9137.25,9082.1796875,9104.240234375,9104.240234375,3103.5,3119.3798828125,3102.530029296875,3112.760009765625,3112.760009765625,-0.00919908157616623,0.6768284103808285,-0.009352253432051625,0.707033522559797,-0.334899755357818,-0.009352873071696036,0.9422833082645351,-0.26269708766276834,-0.4543922872760204,-0.29036330174068686,38.369998931884766
2019-12-05,38.369998931884766,38.369998931884766,37.790000915527344,38.029998779296875,36.537445068359375,12427000,14.460000038146973,15.369999885559082,14.170000076293945,14.520000457763672,14.520000457763672,8587.9296875,8588.8896484375,8541.919921875,8570.7001953125,8570.7001953125,9125.0302734375,9126.669921875,9078.0,9111.6103515625,9111.6103515625,3119.2099609375,3119.449951171875,3103.760009765625,3117.429931640625,3117.429931640625,-0.00920472805630247,0.6767851667260256,-0.009358893688609995,0.7067557748535773,-0.33426539618316564,-0.00937204569724641,0.9403786768752077,-0.2615550673411,-0.45475277518045054,-0.2928403712923733,38.279998779296875
2019-12-06,38.279998779296875,38.52000045776367,38.220001220703125,38.290000915527344,36.78724670410156,12209400,14.369999885559082,14.470000267028809,13.1899995803833,13.619999885559082,13.619999885559082,8634.25,8665.4404296875,8630.580078125,8656.5302734375,8656.5302734375,9159.509765625,9214.2998046875,9159.509765625,9201.1796875,9201.1796875,3134.6201171875,3150.60009765625,3134.6201171875,3145.909912109375,3145.909912109375,-0.009194845389842212,0.6776879677959967,-0.009343324304160546,0.7082555238567092,-0.33303758037666553,-0.009370696222446063,0.9405964099656439,-0.26137522009830744,-0.4547938444045806,-0.29252061384798195,38.099998474121094
2019-12-09,38.099998474121094,38.380001068115234,38.099998474121094,38.31999969482422,36.816062927246094,14840200,14.25,16.06999969482422,12.25,15.859999656677246,15.859999656677246,8650.8603515625,8678.849609375,8619.76953125,8621.830078125,8621.830078125,9191.580078125,9200.41015625,9167.240234375,9168.240234375,9168.240234375,3141.860107421875,3148.8701171875,3135.4599609375,3135.9599609375,3135.9599609375,-0.009175667762850776,0.6769470444431946,-0.009318029385307269,0.7069740058997506,-0.32963320945640556,-0.009325309988482397,0.9351749517447001,-0.25709955304790816,-0.44767758084108744,-0.2952863224211334,38.27000045776367
2019-12-10,38.27000045776367,38.58000183105469,38.189998626708984,38.47999954223633,36.969783782958984,18189100,15.800000190734863,16.899999618530273,14.930000305175781,15.680000305175781,15.680000305175781,8623.5595703125,8650.759765625,8600.8203125,8616.1796875,8616.1796875,9164.150390625,9181.650390625,9134.4697265625,9154.4404296875,9154.4404296875,3135.360107421875,3142.1201171875,3126.090087890625,3132.52001953125,3132.52001953125,-0.009150769095365373,0.6766020592041998,-0.009288232525556108,0.7059249226595015,-0.3255486440943286,-0.009303862301278512,0.9351378936339029,-0.25425243208096177,-0.449453334237373,-0.29890742390987746,38.369998931884766
2019-12-11,38.369998931884766,38.56999969482422,38.20000076293945,38.220001220703125,36.719993591308594,14771700,15.569999694824219,15.970000267028809,14.979999542236328,14.989999771118164,14.989999771118164,8631.1201171875,8658.48046875,8622.3603515625,8654.0498046875,8654.0498046875,9153.240234375,9179.2099609375,9135.7099609375,9174.990234375,9174.990234375,3135.75,3143.97998046875,3133.2099609375,3141.6298828125,3141.6298828125,-0.009173680885075374,0.6760696883610811,-0.00931197818678037,0.7050215072263581,-0.3242524563529471,-0.009331437538092856,0.9333890805233095,-0.2537404446116694,-0.4483790510776069,-0.30599801343036337,38.16999816894531
2019-12-12,38.16999816894531,38.619998931884766,38.16999816894531,38.540000915527344,37.027435302734375,12727200,14.9399995803833,15.550000190734863,13.600000381469727,13.9399995803833,13.9399995803833,8645.3603515625,8745.8203125,8633.599609375,8717.3203125,8717.3203125,9174.9404296875,9277.0302734375,9157.3798828125,9230.919921875,9230.919921875,3141.22998046875,3176.280029296875,3138.469970703125,3168.570068359375,3168.570068359375,-0.009158627416763779,0.6774426947783334,-0.009292799945762978,0.7078320154378624,-0.32578425972441344,-0.00931490267728236,0.935975841602729,-0.2550932882346704,-0.4426424515421964,-0.30712066179304387,38.52000045776367
2019-12-13,38.52000045776367,38.68000030517578,38.06999969482422,38.33000183105469,36.82567596435547,15824000,13.180000305175781,14.350000381469727,12.539999961853027,12.630000114440918,12.630000114440918,8713.91015625,8768.8701171875,8697.580078125,8734.8798828125,8734.8798828125,9227.75,9276.900390625,9209.23046875,9241.7998046875,9241.7998046875,3166.64990234375,3182.679931640625,3156.510009765625,3168.800048828125,3168.800048828125,-0.009169635010158852,0.6775441604108942,-0.009307920387381548,0.7080161409066609,-0.32352903656286913,-0.009328130441819285,0.9363133906943188,-0.25275280796604194,-0.4421305961755866,-0.30381551293143455,38.70000076293945
2019-12-16,38.70000076293945,39.400001525878906,38.65999984741211,39.13999938964844,37.603885650634766,22948600,12.470000267028809,12.529999732971191,11.710000038146973,12.140000343322754,12.140000343322754,8791.3095703125,8833.4501953125,8789.76953125,8814.23046875,8814.23046875,9266.48046875,9317.66015625,9266.48046875,9299.7099609375,9299.7099609375,3183.6298828125,3197.7099609375,3183.6298828125,3191.449951171875,3191.449951171875,-0.00910782945452761,0.6820782559771706,-0.009246458963413468,0.7129931182252084,-0.32513826102449367,-0.009284539624151322,0.9434948283820279,-0.25410823504004837,-0.4450064798194072,-0.3222770594548389,39.439998626708984
2019-12-17,39.439998626708984,39.439998626708984,38.84000015258789,38.900001525878906,37.37330627441406,27550300,12.229999542236328,12.470000267028809,11.899999618530273,12.289999961853027,12.289999961853027,8829.4697265625,8831.990234375,8804.599609375,8823.3603515625,8823.3603515625,9291.3896484375,9331.759765625,9290.650390625,9309.4296875,9309.4296875,3195.39990234375,3198.219970703125,3191.030029296875,3192.52001953125,3192.52001953125,-0.009124359591788738,0.6820132878368779,-0.009257496785714298,0.7128652154764614,-0.3266382001065259,-0.009281454225218356,0.9433771134333545,-0.2537381199556604,-0.44427326089601843,-0.32205003444905456,39.0099983215332
2019-12-18,39.0099983215332,39.08000183105469,38.63999938964844,38.88999938964844,37.36369705200195,25938700,12.239999771118164,12.699999809265137,11.930000305175781,12.579999923706055,12.579999923706055,8834.650390625,8848.759765625,8820.419921875,8827.740234375,8827.740234375,9320.6396484375,9320.6396484375,9274.48046875,9290.1103515625,9290.1103515625,3195.2099609375,3198.47998046875,3191.139892578125,3191.139892578125,3191.139892578125,-0.009116555457705858,0.6819229499447333,-0.009245421820165911,0.7125933273947622,-0.3252443157886754,-0.009264074615035736,0.9426264432778375,-0.2514107901368315,-0.4442671785333699,-0.31771085834789625,39.0
2019-12-19,39.0,39.150001525878906,38.810001373291016,38.970001220703125,37.440555572509766,20894000,12.550000190734863,12.779999732971191,12.430000305175781,12.5,12.5,8838.9697265625,8888.1298828125,8838.9697265625,8887.2197265625,8887.2197265625,9295.240234375,9325.150390625,9294.150390625,9321.6904296875,9321.6904296875,3192.320068359375,3205.47998046875,3192.320068359375,3205.3701171875,3205.3701171875,-0.009112320278060422,0.6820894103436042,-0.009243101817640985,0.712664049015898,-0.32531159518511105,-0.00927137675499499,0.9420747830927302,-0.25119144935333065,-0.4432415149696394,-0.3161063172261283,39.349998474121094
2019-12-20,39.349998474121094,39.540000915527344,38.970001220703125,39.22999954223633,37.69034957885742,55218000,12.550000190734863,12.609999656677246,12.039999961853027,12.510000228881836,12.510000228881836,8911.83984375,8931.91015625,8901.8701171875,8924.9599609375,8924.9599609375,9381.66015625,9386.3896484375,9339.66015625,9368.759765625,9368.759765625,3223.330078125,3225.64990234375,3216.030029296875,3221.219970703125,3221.219970703125,-0.009093661673162088,0.6829255536045445,-0.009228506266327237,0.7134521253685411,-0.3269283378042686,-0.009260184451767135,0.9428840865919254,-0.25232109749317894,-0.4440690961837495,-0.3158561968914039,39.41999816894531
2019-12-23,39.41999816894531,39.52000045776367,39.130001068115234,39.31999969482422,37.77682113647461,16560100,12.8100004196167,12.899999618530273,12.40999984741211,12.609999656677246,12.609999656677246,8950.2001953125,8956.6396484375,8934.5498046875,8945.650390625,8945.650390625,9382.3701171875,9396.51953125,9371.009765625,9374.8701171875,9374.8701171875,3226.050048828125,3227.780029296875,3222.300048828125,3224.010009765625,3224.010009765625,-0.009080827997351902,0.6829733005916551,-0.009213482817218748,0.7131286283838887,-0.3253071903620959,-0.009269806148527186,0.9420251929458155,-0.2537421813436029,-0.44119770807361003,-0.3145538145548291,39.33000183105469
2019-12-24,39.33000183105469,39.439998626708984,39.20000076293945,39.290000915527344,37.74799728393555,4921900,12.649999618530273,12.84000015258789,12.5600004196167,12.670000076293945,12.670000076293945,8955.009765625,8957.1201171875,8934.3603515625,8952.8798828125,8952.8798828125,9378.650390625,9379.76953125,9359.9296875,9371.16015625,9371.16015625,3225.449951171875,3226.429931640625,3220.510009765625,3223.3798828125,3223.3798828125,-0.009076488311084758,0.6829484088100882,-0.009204194970941538,0.7128760080182752,-0.3238197373334206,-0.00926662746276457,0.942010160134328,-0.2532849669970097,-0.44130123378058506,-0.3153039501898546,39.29999923706055
2019-12-26,39.29999923706055,39.56999969482422,39.20000076293945,39.380001068115234,37.83446502685547,8903300,12.739999771118164,12.75,11.720000267028809,12.649999618530273,12.649999618530273,8970.2099609375,9022.4599609375,8968.4599609375,9022.3896484375,9022.3896484375,9381.0400390625,9404.6201171875,9375.83984375,9403.9501953125,9403.9501953125,3227.199951171875,3240.080078125,3227.199951171875,3239.909912109375,3239.909912109375,-0.00907284174240377,0.6831130130534812,-0.009206498639432311,0.7126636590005241,-0.3231675178273608,-0.00925862002185631,0.9423001250959441,-0.2555819154306876,-0.43994926754607167,-0.3137683318403387,39.43000030517578
2019-12-27,39.43000030517578,39.619998931884766,39.25,39.31999969482422,37.77682113647461,9599300,12.609999656677246,13.720000267028809,11.890000343322754,13.430000305175781,13.430000305175781,9049.4697265625,9052.0,8987.3203125,9006.6201171875,9006.6201171875,9417.7900390625,9424.580078125,9396.330078125,9409.01953125,9409.01953125,3247.22998046875,3247.929931640625,3234.3701171875,3240.02001953125,3240.02001953125,-0.009068558125570177,0.6830386082854797,-0.009207689525739806,0.7126526949538126,-0.32290732658387095,-0.00926396694829593,0.9421147409378934,-0.2545499177105121,-0.4396559019253459,-0.3148035545953448,39.29999923706055
2019-12-30,39.29999923706055,39.41999816894531,38.88999938964844,38.90999984741211,37.382911682128906,10962300,13.739999771118164,15.140000343322754,13.4399995803833,14.819999694824219,14.819999694824219,9004.4501953125,9006.3603515625,8909.1904296875,8945.990234375,8945.990234375,9407.259765625,9407.490234375,9341.7001953125,9359.3203125,9359.3203125,3240.090087890625,3240.919921875,3216.570068359375,3221.2900390625,3221.2900390625,-0.009084502164918212,0.6840692619471187,-0.009219661319204294,0.7132887379482349,-0.3240450977556487,-0.009288295356568934,0.9422432700772533,-0.25750977931098634,-0.4398195509879113,-0.3154634954396001,38.790000915527344
2019-12-31,38.790000915527344,39.20000076293945,38.709999084472656,39.18000030517578,37.642311096191406,14398200,14.84000015258789,15.390000343322754,13.75,13.779999732971191,13.779999732971191,8918.740234375,8975.3603515625,8912.76953125,8972.599609375,8972.599609375,9347.33984375,9389.669921875,9339.599609375,9386.48046875,9386.48046875,3215.179931640625,3231.719970703125,3212.030029296875,3230.780029296875,3230.780029296875,-0.00906060040965735,0.6846289077301965,-0.009194884219549537,0.7140916911899987,-0.3242084448939389,-0.009276220612145052,0.9433354050886803,-0.25750548501963255,-0.44016837284659943,-0.31754333383507977,39.29999923706055
